STON	STON	STON
-0.840703	-0.027623	0.599673
-0.886329	0.000324	0.602590
-0.922036	0.009307	0.611339
-0.954767	0.029269	0.605506
-0.982539	0.058215	0.605506
-1.004360	0.072188	0.581203
-1.029156	0.093149	0.580231
-1.049985	0.112113	0.573426
-1.069823	0.136068	0.560788
-1.090652	0.157029	0.542318
-1.099578	0.184976	0.529680
-1.109497	0.201944	0.522876
-1.122391	0.221907	0.495656
-1.110489	0.256841	0.486907
-1.106522	0.272811	0.466493
-1.108505	0.278799	0.443162
-1.111481	0.292773	0.426636
-1.091643	0.307745	0.394556
-1.078749	0.318725	0.369281
-1.048994	0.340683	0.353727
-1.032132	0.346671	0.321647
-1.007335	0.344675	0.288595
-0.977580	0.352660	0.262347
-0.943856	0.365636	0.229296
-0.910133	0.370626	0.198188
-0.893271	0.368630	0.171941
-0.866491	0.376616	0.153470
-0.830784	0.387594	0.122362
-0.787143	0.391587	0.087366
-0.764330	0.384600	0.052370
-0.716721	0.389591	0.020289
-0.686965	0.380608	-0.013735
-0.649274	0.392585	-0.038037
-0.608608	0.396578	-0.055535
-0.569925	0.386597	-0.097337
-0.529259	0.375617	-0.129416
-0.492560	0.378612	-0.162469
-0.439991	0.381606	-0.193577
-0.391390	0.372622	-0.228573
-0.350724	0.378612	-0.261625
-0.299148	0.357651	-0.288844
-0.259473	0.343678	-0.317036
-0.229717	0.353659	-0.328701
-0.171198	0.361644	-0.353004
-0.127556	0.344675	-0.379251
-0.077963	0.324713	-0.408415
-0.043248	0.322717	-0.441467
-0.003573	0.337688	-0.443412
0.038085	0.327707	-0.471603
0.074783	0.327707	-0.492990
0.123384	0.326709	-0.509516
0.166035	0.318725	-0.540624
0.196782	0.319722	-0.558122
0.233481	0.323715	-0.580481
0.272163	0.321718	-0.584369
0.297952	0.325711	-0.606728
0.331675	0.335692	-0.625198
0.371350	0.331699	-0.634919
0.407056	0.329703	-0.650474
0.442763	0.324713	-0.669915
0.473511	0.321718	-0.678664
0.508226	0.318725	-0.695190
0.542941	0.324713	-0.711717
0.565754	0.307745	-0.724355
0.600469	0.301756	-0.737964
0.628241	0.294769	-0.748657
0.663948	0.292773	-0.756434
0.678826	0.279798	-0.762267
0.700647	0.270815	-0.767128
0.721476	0.256841	-0.771988
0.733378	0.247858	-0.780737
0.751232	0.253846	-0.768100
0.773053	0.243865	-0.775877
0.785947	0.227896	-0.782681
0.791898	0.214920	-0.790459
0.810743	0.214920	-0.787542
0.812727	0.185974	-0.790459
0.820662	0.182980	-0.805040
0.831573	0.175993	-0.796291
0.844467	0.155032	-0.792402
0.837523	0.137066	-0.797263
0.838515	0.125089	-0.797263
0.848434	0.111115	-0.786570
0.838515	0.086163	-0.796291
0.826613	0.067198	-0.792402
0.841491	0.059213	-0.773932
0.830581	0.041246	-0.778793
0.812727	0.015296	-0.785598
0.809752	-0.004666	-0.786570
0.805784	-0.022633	-0.768100
0.783963	-0.055571	-0.759351
0.759167	-0.057568	-0.764212
0.768094	-0.058565	-0.744769
0.753216	-0.105477	-0.738936
0.728419	-0.110468	-0.740880
0.714533	-0.120449	-0.729215
0.709574	-0.125440	-0.706856
0.693704	-0.149394	-0.705884
0.680810	-0.167360	-0.711717
0.665932	-0.171352	-0.676721
0.648078	-0.191316	-0.668943
0.637168	-0.185327	-0.663111
0.624274	-0.199300	-0.654362
0.611380	-0.204290	-0.641724
0.589559	-0.211278	-0.631031
0.575673	-0.198302	-0.624226
0.560795	-0.202294	-0.600895
0.543933	-0.211278	-0.593118
0.529055	-0.210279	-0.579509
0.520129	-0.215270	-0.564926
0.507235	-0.205289	-0.537707
0.477479	-0.218265	-0.529930
0.471528	-0.203293	-0.517293
0.456649	-0.215270	-0.500767
0.446731	-0.220261	-0.492990
0.433837	-0.215270	-0.470631
0.409040	-0.228246	-0.446328
0.409040	-0.224254	-0.421053
0.390195	-0.219263	-0.405499
0.374325	-0.219263	-0.388973
0.367382	-0.215270	-0.371474
0.354488	-0.219263	-0.332590
0.336635	-0.233236	-0.313148
0.310846	-0.214272	-0.292733
0.295968	-0.200298	-0.253848
0.275139	-0.207285	-0.222740
0.248359	-0.200298	-0.206214
0.237449	-0.182332	-0.176079
0.210668	-0.186325	-0.143026
0.198766	-0.168359	-0.123584
0.168018	-0.167360	-0.098309
0.156116	-0.154385	-0.069145
0.142230	-0.141409	-0.033176
0.107515	-0.144403	-0.015678
0.102556	-0.118452	0.012513
0.091645	-0.103480	0.031955
0.085694	-0.101484	0.048481
0.059906	-0.105477	0.072784
0.059906	-0.100487	0.086394
0.050979	-0.091503	0.108752
0.048995	-0.080523	0.122362
0.048003	-0.077530	0.146666
0.039077	-0.071541	0.154442
0.040069	-0.064554	0.163192
0.037093	-0.050580	0.192355
0.027174	-0.041597	0.196243
0.019239	-0.036607	0.208881
0.029158	-0.036607	0.219574
0.025190	-0.017642	0.228323
0.030150	-0.002670	0.234157
0.030150	0.002320	0.228323
0.020231	0.008308	0.231239
0.017256	0.018290	0.247766
0.031142	0.019288	0.253598
0.022215	0.021284	0.246794
0.005353	0.021284	0.251655
-0.007541	0.011303	0.250682
-0.006549	0.029269	0.261375
0.003370	0.019288	0.274014
-0.008533	0.020287	0.259431
-0.024403	0.016294	0.260404
-0.033329	0.023280	0.267208
-0.039280	0.040249	0.265264
-0.048207	0.040249	0.262347
-0.055150	0.032264	0.255543
-0.077963	0.036256	0.245822
-0.088873	0.054222	0.247766
-0.080938	0.063206	0.247766
-0.093832	0.068196	0.235128
-0.109703	0.071191	0.232212
-0.121605	0.072188	0.235128
-0.129539	0.074184	0.226379
-0.139458	0.092151	0.208881
-0.145409	0.097141	0.203049
-0.157311	0.096144	0.205965
-0.175165	0.079175	0.187494
-0.184092	0.095145	0.167080
-0.205913	0.105126	0.169024
-0.218807	0.109119	0.175829
-0.243603	0.111115	0.163192
-0.263441	0.121097	0.154442
-0.266416	0.135070	0.158331
-0.285262	0.135070	0.144721
-0.317993	0.129082	0.146666
-0.349732	0.128083	0.135972
-0.369570	0.134072	0.135000
-0.389407	0.125089	0.139860
-0.423130	0.130079	0.124307
-0.448918	0.131078	0.120419
-0.469748	0.138064	0.131111
-0.499503	0.130079	0.112641
-0.525291	0.134072	0.108752
-0.560998	0.120098	0.104864
-0.596705	0.129082	0.088338
-0.622494	0.136068	0.105836
-0.637372	0.125089	0.101948
-0.664152	0.118102	0.095143
-0.684981	0.138064	0.094171
-0.707794	0.121097	0.107780
-0.728623	0.116106	0.087366
-0.741517	0.123093	0.097087
-0.746476	0.099137	0.092227
-0.755403	0.114110	0.098060
-0.777224	0.103130	0.106809
-0.772264	0.123093	0.106809
-0.765322	0.089156	0.109725
-0.770281	0.086163	0.095143
-0.765322	0.082170	0.115558
-0.768297	0.094147	0.116529
-0.759370	0.091153	0.128195
-0.737550	0.083168	0.120419
-0.740525	0.090155	0.142776
-0.714737	0.076181	0.142776
-0.690932	0.083168	0.152498
-0.667128	0.081172	0.180690
-0.655225	0.075183	0.178745
-0.643323	0.051228	0.170968
-0.610591	0.083168	0.193327
-0.573893	0.061209	0.203049
-0.559015	0.062207	0.188466
-0.547112	0.049232	0.211798
-0.513389	0.053225	0.209853
-0.490577	0.064203	0.207909
-0.451894	0.061209	0.227351
-0.433049	0.058215	0.209853
-0.407260	0.048234	0.195271
-0.390399	0.072188	0.217630
-0.357667	0.057217	0.185550
-0.335846	0.057217	0.172913
-0.325928	0.065202	0.163192
-0.310058	0.076181	0.143749
-0.276335	0.086163	0.141805
-0.246579	0.104128	0.118474
-0.246579	0.100136	0.091254
-0.232693	0.129082	0.092227
-0.216823	0.137066	0.074728
-0.178141	0.160023	0.058203
-0.171198	0.181982	0.036816
-0.147393	0.180984	0.016401
-0.131523	0.211926	0.014457
-0.114662	0.228893	-0.017623
-0.077963	0.254845	-0.014707
-0.063085	0.266822	-0.049703
-0.048207	0.286784	-0.066229
-0.006549	0.322717	-0.071090
0.020231	0.327707	-0.093449
0.051971	0.356653	-0.109974
0.082718	0.375617	-0.149832
0.111482	0.376616	-0.146914
0.149173	0.416540	-0.177051
0.186864	0.421531	-0.206214
0.238441	0.449478	-0.213019
0.255302	0.456465	-0.272319
0.303903	0.468442	-0.271346
0.338618	0.497388	-0.303427
0.378293	0.497388	-0.338423
0.414000	0.507369	-0.337450
0.437804	0.504375	-0.404527
0.473511	0.519346	-0.405499
0.503267	0.509365	-0.445355
0.541949	0.512360	-0.467714
0.568730	0.498385	-0.499795
0.595510	0.504375	-0.524097
0.620306	0.503376	-0.536736
0.649070	0.465447	-0.575620
0.672875	0.479422	-0.576592
0.700647	0.437501	-0.606728
0.726435	0.437501	-0.606728
0.732387	0.411550	-0.630058
0.763134	0.380608	-0.625198
0.783963	0.374619	-0.655334
0.797849	0.332698	-0.643668
0.794874	0.320721	-0.655334
0.821654	0.291775	-0.647557
0.843475	0.263827	-0.641724
0.838515	0.241869	-0.657278
0.853394	0.211926	-0.619366
0.838515	0.188969	-0.651445
0.865296	0.161021	-0.603811
0.854385	0.124091	-0.601867
0.863312	0.108121	-0.589230
0.856369	0.062207	-0.569787
0.841491	0.048234	-0.566871
0.864304	0.030268	-0.512432
0.863312	-0.002670	-0.496879
0.824629	-0.046588	-0.484241
0.772061	-0.040599	-0.435635
0.807768	-0.051579	-0.388973
0.802809	-0.101484	-0.382168
0.750240	-0.110468	-0.355921
0.740321	-0.101484	-0.297593
0.755199	-0.123443	-0.279123
0.709574	-0.169356	-0.266486
0.653038	-0.132426	-0.215936
0.668908	-0.138415	-0.176079
0.669899	-0.157379	-0.172190
0.609396	-0.199300	-0.159553
0.572697	-0.170355	-0.091504
0.601461	-0.154385	-0.085671
0.574681	-0.199300	-0.097337
0.516161	-0.193312	-0.074006
0.510210	-0.190317	-0.025400
0.516161	-0.206287	-0.036094
0.493348	-0.217266	-0.049703
0.443755	-0.210279	0.011540
0.439788	-0.214272	0.023206
0.426894	-0.230242	0.004736
0.407056	-0.234235	0.023206
0.378293	-0.217266	0.049454
0.357463	-0.228246	0.063063
0.352504	-0.220261	0.072784
0.319773	-0.216269	0.061119
0.305887	-0.195308	0.099031
0.306879	-0.194309	0.112641
0.289025	-0.205289	0.102920
0.265221	-0.180336	0.109725
0.248359	-0.163368	0.116529
0.232489	-0.160374	0.128195
0.235465	-0.145402	0.117501
0.216619	-0.122445	0.121390
0.199758	-0.105477	0.135000
0.190831	-0.118452	0.124307
