time;ZZ_med;ZZ_sigma;ZZ_pts;RR_med;RR_sigma;RR_pts;TT_med;TT_sigma;TT_pts
2009-05-14;-0.0226140986799;-0.0596247690579;103;-0.0262500809597;-0.0488692911488;117;-0.010443279995;-0.0408236692659;117
2009-05-15;-0.0135925443643;-0.0467600395231;104;-0.021473540617;-0.0453411597149;118;-0.0149624269015;-0.0338611740543;118
2009-05-16;-0.023387541895;-0.0593584674798;104;-0.0175229312833;-0.0429225119655;118;-0.00942615846437;-0.0404331630135;118
2009-05-17;-0.0222769746089;-0.0552226436399;104;-0.0209591321617;-0.044933953509;118;-0.0128712019611;-0.0387263115293;118
2009-05-18;-0.0194252633863;-0.0636019345605;104;-0.027636924263;-0.0454359324512;118;-0.0150673076503;-0.039141334858;118
2009-05-19;-0.0142907356792;-0.0659784265098;104;-0.0275114567955;-0.0471750638976;118;-0.00742809864065;-0.0359596114014;118
2009-05-20;-0.00774027186599;-0.0604876495818;104;-0.0198695576175;-0.03987627903;118;-0.00629345143964;-0.0367265960109;118
2009-05-21;0.00379390641062;-0.0559263342826;104;-0.0243619999033;-0.0434228416624;118;-0.0035257219709;-0.04644927293;118
2009-05-22;0.0122083654163;-0.0632927167348;104;-0.0298764496719;-0.0444567273057;118;-0.00344465528538;-0.0509195576957;118
2009-05-23;0.0167674793079;-0.0706064302357;104;-0.0246495721068;-0.0454433543469;118;-0.00190340026423;-0.0472023730663;118
2009-05-24;0.0218040891531;-0.0653211425131;104;-0.0217055985808;-0.0437921190991;118;-0.00381103877168;-0.0466259487488;118
2009-05-25;-0.000447331770383;-0.0600644671168;104;-0.0222089405298;-0.0478223741385;118;-0.0133050569574;-0.044701832863;118
2009-05-26;0.00720058350157;-0.0568553486733;104;-0.015751413382;-0.0516973569526;118;-0.0112046641975;-0.0416115578318;118
2009-05-27;-0.00684139272009;-0.0481299445973;104;-0.0120202622902;-0.0516969152649;118;-0.00593955810241;-0.0457370386697;118
2009-05-28;0.000465606320455;-0.0569550281358;104;-0.0190503276976;-0.0526979019125;118;-0.00315598475086;-0.0464517174068;118
2009-05-29;0.0160255164109;-0.05723197508;104;-0.00550462170052;-0.0453686722919;118;0.0100018899077;-0.0455032332607;118
2009-05-30;0.00251013639737;-0.0801863480268;104;-0.00736569458055;-0.0401438740106;118;0.000697476420216;-0.0416607911589;118
2009-05-31;-0.00498192724302;-0.0719372324031;104;-0.0155552707386;-0.044738509815;118;-0.0099075816213;-0.0455562526686;118
2009-06-01;0.000130822432993;-0.0620575910236;104;-0.0121554664483;-0.040071038948;118;-0.00359547469893;-0.0461039077576;118
2009-06-02;0.00243138786058;-0.0545666767654;104;-0.00683424064851;-0.0394107460715;118;-0.0013281584852;-0.0512745391207;118
2009-06-03;-0.0015852697813;-0.0555149970579;104;-0.00896464754002;-0.0393872210484;118;-0.00199117692326;-0.0506972574131;118
2009-06-04;0.00543658407001;-0.0630868968587;104;-0.00545824244692;-0.0404889359298;118;-0.00248450882074;-0.0463642579817;118
2009-06-05;0.0116046470954;-0.0633530130897;104;-0.00179274835034;-0.0539908708945;118;-0.00284769879329;-0.0480263266964;118
2009-06-06;0.0184492876484;-0.0608304647884;104;-0.00577502991743;-0.0461467116818;118;-0.000396380368329;-0.0485712311442;118
2009-06-07;0.0184050905268;-0.0545308220524;104;-0.00640774217397;-0.0425392089633;118;-0.00274917087818;-0.0388514948362;118
2009-06-08;0.00241233416401;-0.056931328829;104;-0.00689317063052;-0.045146529464;118;0.00225167981659;-0.0420588153952;118
2009-06-09;0.0307228408916;-0.0637488732362;104;0.0009410829998;-0.0480424597378;118;0.000583754001074;-0.0374407081463;118
2009-06-10;0.0174405990579;-0.0592605018891;104;-0.00558481472988;-0.0387125629421;118;0.0130552483069;-0.0469295874583;118
2009-06-11;0.0301702769477;-0.0582624277758;104;0.00402626188345;-0.0400184274038;118;0.0062234446117;-0.041124213269;118
2009-06-12;0.0169005840165;-0.0570816346393;104;-0.00414861575068;-0.0373287010832;118;0.00925900212417;-0.0419243684583;118
2009-06-13;0.0176420932299;-0.0511555909119;104;-0.00383429689523;-0.0383282014695;118;0.00784510340564;-0.0456377842812;118
2009-06-14;0.0225715222674;-0.0567879634704;104;-0.00801304684499;-0.0380463231164;118;0.0095291581681;-0.0433613105193;118
2009-06-15;0.0221676549383;-0.0586974264743;104;-0.00446006623995;-0.0413190305793;118;0.0117439847219;-0.0496602676298;118
2009-06-16;0.0183686026111;-0.0549854993714;104;-0.00950647046469;-0.0378812930078;118;0.00536360279993;-0.0457416309056;118
2009-06-17;0.0185186544038;-0.0631896425586;104;-0.00225875702959;-0.0391925213404;118;0.00394023550087;-0.0447838899546;118
2009-06-18;0.0143333026457;-0.060223344981;104;0.000247896362938;-0.0491991501557;118;0.00764526115517;-0.0482462402995;118
2009-06-19;0.0116049439448;-0.0643766743497;104;-0.00280641067788;-0.0429304766428;118;0.0132693605651;-0.0484431078699;118
2009-06-20;0.00922678938581;-0.073422640019;104;-0.00468838594223;-0.039786595039;118;0.0103566493238;-0.0492353955164;118
2009-06-21;0.00452126607712;-0.0624128880357;104;-0.000263922531347;-0.0423273090203;118;0.00327287671125;-0.0472206298861;118
2009-06-22;0.00287288118759;-0.0677017036514;104;0.00472146963713;-0.0478662702896;118;0.0109800317842;-0.0525118145303;118
2009-06-23;0.0138217058331;-0.0571666555487;104;0.00462088950006;-0.0473059581377;118;0.0015604338874;-0.0465470638909;118
2009-06-24;0.00439896602177;-0.0480443135254;104;0.00362498648019;-0.0486098142206;118;0.000565327464389;-0.0484233369881;118
2009-06-25;0.00502337412142;-0.0505664097337;104;0.00346110737674;-0.0492917201237;118;-0.000701805346396;-0.0515355594663;118
2009-06-26;0.00693926346479;-0.0581543671391;104;0.0184042614525;-0.0509124195488;118;0.00189523255434;-0.0480612438975;118
2009-06-27;-0.0104267617021;-0.063238746955;104;-0.00490031395177;-0.0537425890981;118;0.0039641392152;-0.0389705449435;118
2009-06-28;0.00228121632551;-0.0598331558516;104;0.0050233754176;-0.047373014508;118;0.00278177195283;-0.0389884281149;118
2009-06-29;-0.000999864524662;-0.061744524042;104;0.0116347170407;-0.049863207525;118;0.001519599541;-0.0408645586472;118
2009-06-30;0.00419533987871;-0.0570395407521;104;0.00889727980553;-0.0481161282867;118;-0.000248068468411;-0.0471559882047;118
2009-07-01;0.00441972964681;-0.053037917929;104;0.0112795212414;-0.0451861154327;118;0.00549250867364;-0.0473925786389;118
2009-07-02;-2.21883717468e-05;-0.055844197037;104;0.0131604632798;-0.0459503905641;118;0.00123197331251;-0.0470739530481;118
2009-07-03;0.00124222642894;-0.0677862845238;104;0.0151261245957;-0.0421784727061;118;0.00232041590985;-0.0411785532523;118
2009-07-04;0.00781786360933;-0.0593492086516;104;0.0167232559267;-0.0447836672031;118;0.000601427315595;-0.0418056687016;118
2009-07-05;0.0162839660434;-0.0623274292615;104;0.012879908791;-0.0456267915335;118;0.00637288808655;-0.0441791503405;118
2009-07-06;0.0138075357074;-0.0562303817608;104;0.0216257440819;-0.0530543645442;118;0.00597165764261;-0.0512041447243;118
2009-07-07;0.0101108073309;-0.059618318131;104;0.0197294214784;-0.0576425336483;118;0.00860466319153;-0.05108589384;118
2009-07-08;0.0156413423212;-0.054465878544;104;0.0224072610279;-0.0648488002273;118;0.00608696708467;-0.0466375242912;118
2009-07-09;0.0057218260636;-0.0603759303699;104;0.0298011677966;-0.0535330895845;118;0.0189141411286;-0.0446446758573;118
2009-07-10;0.0174036626874;-0.0541440361937;104;0.0244066053588;-0.0496812545185;118;0.022358875908;-0.0510907664033;118
2009-07-11;0.0109491685165;-0.0527211587063;104;0.0163595198342;-0.0558053073591;118;0.0178526643479;-0.0488684260894;118
2009-07-12;0.0169581697399;-0.0573248814305;104;0.00659310570275;-0.0567337902162;118;0.0108410879239;-0.0479122535996;118
2009-07-13;0.0189191723103;-0.0566320971688;104;0.0112633615574;-0.0606110220122;118;0.0110123091379;-0.0417115433364;118
2009-07-14;0.0142782947242;-0.0573367773568;104;0.00833825024733;-0.0464194742786;118;0.00865562714756;-0.0461190674988;118
2009-07-15;0.0230934662031;-0.0547434441783;104;0.0143882944631;-0.054562940976;118;0.00732122956031;-0.0540106818407;118
2009-07-16;0.0230882728504;-0.0524329747808;104;0.02310408152;-0.043386746653;118;0.00937779620844;-0.0528370105511;118
2009-07-17;0.0143625674988;-0.0495230895616;104;0.0181127708962;-0.0546465432171;118;0.00312900203008;-0.0516316013289;118
2009-07-18;0.0143501625971;-0.0592005782009;104;0.0106455293362;-0.0541868243077;118;0.00360019398155;-0.0533013641886;118
2009-07-19;0.0106267364482;-0.0657675527294;104;0.0160844035614;-0.0483572767704;118;0.00794175016455;-0.064270559837;118
2009-07-20;0.011775517566;-0.061476807255;104;0.00829052913917;-0.0454249275107;118;0.00701375374907;-0.0547205185492;118
2009-07-21;0.0121507716854;-0.0688316386964;104;0.0174669056604;-0.0459391918355;118;0.00644279232359;-0.0512641485757;118
2009-07-22;0.0102103296655;-0.0634676263511;104;0.0134966846856;-0.0568780721578;118;0.0107180658112;-0.0639801883905;118
2009-07-23;0.00763765298411;-0.0617123018194;104;0.00352499788107;-0.0588997955083;118;0.00501855741335;-0.0633376074661;118
2009-07-24;-0.00398963912451;-0.0696966536173;104;0.0107118499069;-0.057752861409;118;0.0180871082528;-0.0587231364283;118
2009-07-25;-0.015292836032;-0.0709008488389;104;0.0015622543687;-0.0569670470505;118;0.0303805130949;-0.0549330077321;118
2009-07-26;-0.00319441909687;-0.0495089521079;104;0.00219907858843;-0.0542152059185;118;0.0209581708083;-0.0519399426058;118
2009-07-27;-0.0118171798378;-0.0621057068745;104;-0.00173714433673;-0.0483544199452;118;0.0106125374188;-0.0623788028288;118
2009-07-28;0.00206925493316;-0.0637657949068;104;0.00161033445008;-0.0599661284628;118;0.00561067168491;-0.0601076151377;118
2009-07-29;-0.00461052326271;-0.0642174881393;104;0.010462241008;-0.0529441956016;118;0.0118474705458;-0.0582851425157;118
